title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
cocos creator 开发工程师,北京,c,本科,1-3年,"[""C++"", ""JavaScript"", ""TypeScript""]","[15000, 30000]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5168\u52e4\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u9910\u8865""]",人事经理,苏女士人事经理,0,游戏谷,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170313/09dc00194043b3125ea5b498e35116721226a1770c92ed58b1d10e38ca05bef9.jpg?x-oss-process=image/resize,w_100,limit_0",游戏,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/03d34b9f9826bd921nRz39W-GFZU.html?lid=ai0zngFj8T1.search.5&securityId=tfyZP8-SO7tLE-K1L-ZJa83b86pGNJ7KdQW47lLHshwb_sAnYcGo5IVMX226nOaQS_1Ze582Zi5nqusHs1LpkWIQrXBlOBwPq56yEVAhM81RQ7ZENPbNDSMRi0BwzYnMCSOuA-k003qkXPkSU9TM&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,朝阳区
软件开发工程师/LabVIEW软件开发工程师,南京,c,本科,经验不限,"[""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""\u540e\u7aef\u5f00\u53d1""]","[12000, 24000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",HR,朱女士HR,0,派格测控,"https://img.bosszhipin.com/beijin/upload/com/logo/20191009/c0fd91ffa47b2275be16b2119dab9fb3e7e86300e4f59b5dd398b04a3ff8fc1b.jpg?x-oss-process=image/resize,w_100,limit_0",半导体/芯片,B轮,"[100, 499]",https://www.zhipin.com/job_detail/fa7e4b9e40dc41521n1909y7GVNY.html?lid=ai0zngFj8T1.search.6&securityId=Jtea5RlUpBnxC-n13BPnOvQSv4k2sStTDLXIjqZD1bZdLqz-LjpjZrzlncfrA16Qq_6jU2xYoIxelJz8fGH7dN5VX7bQak3k87kHte2ewNaft6FW4uRwWZvZIMNewZ9zV-nQjWQyhTRR4rMrn0w81A~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,浦口区
OpenGL/Qt-C++软件工程师,上海,c,本科,5-10年,"[""C++"", ""QT"", ""OpenGL"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", ""\u5206\u5e03\u5f0f\u7ecf\u9a8c"", """", """", """"]","[40000, 70000]",0薪,"[""\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u5e74\u5047""]",Recruiter,吕女士Recruiter,0,特斯拉 Tesla,"https://img.bosszhipin.com/beijin/mcs/banner/d81659b1b094689a1f874488254df94ccfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",汽车研发/制造,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/ec949f34e0484b471Xx43968GVBR.html?lid=ai0zngFj8T1.search.7&securityId=rSEsP7qyGQWhP-g10_XyMhlayHmviWJKzknJQj53KZZjkQGTVFHjVw_Rbt6LEmETMXG5giv_5_JurRUr_CbUrxg9TKnTAfnQNvZtKq9ydj51XhQab2p_PtVC9M2wCKRQXdlVGpXxXx35hgtgHmHKXA~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,浦东新区
linux C/C++ 研发工程师,北京,c,本科,3-5年,"[""Shell"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u7f51\u7edc\u7f16\u7a0b"", ""Socket\u6280\u672f"", ""Linux"", """", """", """"]","[20000, 30000]",13薪,"[""\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669""]",HR,丁先生HR,0,即刻雾联,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201110/99008acdcd0db64e42d28188cb1847e51c9e5c42b16925e47f1b461f7c93f83b_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[20, 99]",https://www.zhipin.com/job_detail/69b6f9e27df31ba11nV939q6EFtT.html?lid=ai0zngFj8T1.search.8&securityId=5spR3l_riNpjN-F171Lr_yvAei5-RtPzD7HK0RXxmLPYhsVKGlgHmcm4t0fAVxZcAi_QBiCJUeqMeujB5whec7nhjDR8K0aRuebFAnGNeAOfPhAwphk~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,海淀区
C,合肥,c,本科,经验不限,"[""C"", ""C\u8bed\u8a00"", ""C\u8bed\u8a00\u5f00\u53d1\u7ecf\u9a8c"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", """"]","[13000, 26000]",14薪,"[""\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c14\u85aa\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u9910\u8865\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e74\u7ec8\u5956""]",招聘者,刘先生招聘者,0,新华三,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180417/38eaf7457617d8e38e3d085ee503b43eb0660fe10913cc834fae917337e9045f.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/36081d55fd743ca61XZ83Ni-F1RT.html?lid=ai0zngFj8T1.search.9&securityId=9otYO4AELv4Xt-61qFzNBGWYLHdulQ_ILUYUDPCNFk_LAIYrN7a7gLnK9Y4kydWQcaNTJk81K-HGPGwZShktWuisWvPEQKAeqDxSraQwaVeITDNb&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,蜀山区
C/C++,成都,c,本科,1-3年,"[""C++"", ""C"", ""Java"", ""\u97f3\u89c6\u9891\u7ecf\u9a8c"", ""framework""]","[10000, 15000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u4e1a\u7ee9\u5956\u52b1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e74\u7ec8\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u56e2\u5efa\u805a\u9910""]",人事,邓女士人事,0,致迅科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220212/7bf6f160950405e9d9db81065a9698be09393bb3c093ff30852c2e319e1534037b2d6eb4a49a0431.jpg?x-oss-process=image/resize,w_100,limit_0",智能硬件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/502dc90b2114104d1HBy09-5F1NT.html?lid=ai0zngFj8T1.search.10&securityId=KU608flKfTvF1-q1n-sD_oLp_ADBudqOGYrsyIz-MkAtAq0A4B9UuHmDBHZJem17zixLJzCvF4NTNvOPMxqFzASWCxrZ5xFcloK8QN8CSeWaweDrdw2DUoSz3dAFXSnlou0q-wbsz-BjZGjX6PM-HA~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,武侯区
c++开发工程师,南京,c,硕士,3-5年,"[""C++"", ""QT"", ""\u56fe\u5f62\u5f00\u53d1\u7ecf\u9a8c""]","[20000, 35000]",15薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u751f\u65e5\u798f\u5229\uff0c\u80a1\u7968\u671f\u6743""]",HR,夏先生HR,0,中安半导体,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220317/7bf6f160950405e93a10da854d15fde989acb6a113dc664a85bc26ff020f143d6aff84ed6aaa6944.jpg?x-oss-process=image/resize,w_100,limit_0",半导体/芯片,A轮,"[100, 499]",https://www.zhipin.com/job_detail/dd28cb35d50bcf691Hd_09-1FFdU.html?lid=ai0zngFj8T1.search.11&securityId=7Zgtp4vGONbp--w1mlYvWC5x1ihirHjfRdKF_b32wFzxlnjGHcmjwYLOC6DWUDsQ2ZdQ3Iae9-FRoOILMcKCoABTw91u4xG-7DDnL3DUycrlA_9EuQfRa6KnQqeuO9ELP05vv4L3n-01lcAyuAVEWI0~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,
C++上位机软件工程师,厦门,c,本科,经验不限,"[""\u4e0a\u4f4d\u673a"", ""PC"", ""QT""]","[8000, 13000]",14薪,"[""\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4f4f\u623f\u8865\u8d34""]",HR,黄女士HR,0,厦门正艾科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200826/63b290e93a3f7b13a38a2627fd9d717fa93a04d34f4dbb5af18436d1a8164153_s.jpg?x-oss-process=image/resize,w_100,limit_0",电子/硬件开发,未融资,"[0, 20]",https://www.zhipin.com/job_detail/409674db57c9ddf41nJ929-_FVNS.html?lid=ai0zngFj8T1.search.12&securityId=JTYu9WFqBtIbh-11LxAKEVRV5PLPN3yUcrhIG_v7JE6TzV8rY0trWzGmvtafTiMkAuGgpPD-TIkqZ7iwd7ml5j-R_43rfylLF1RL5m1NQDS-vKnwpx5I&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,集美区
TEG 硬件可编程交换机研发工程师,北京,c,本科,5-10年,"[""\u7f51\u7edc\u534f\u8bae"", ""\u591a\u7ebf\u7a0b"", ""\u7f51\u7edc\u4ea4\u6362\u6280\u672f"", ""Linux"", ""\u9ad8\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """", """", """"]","[30000, 50000]",16薪,"[""Q \u7c73\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u5305\u5403\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u516c\u4ed4\u5468\u8fb9\u6d3b\u52a8\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u514d\u8d39\u5065\u8eab\u623f\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u514d\u8d39\u65e9\u665a\u9910""]",招聘者,尹先生招聘者,0,腾讯,"https://img.bosszhipin.com/beijin/mcs/bar/20200430/4204e9c9f200b00b77fb59d093acd281be1bd4a3bd2a63f070bdbdada9aad826.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/28b61a79c9bc57771nZ52N2-E1NS.html?lid=ai0zngFj8T1.search.13&securityId=S1VuQEuLGJtUj-31sSgqsTu86HSX9jem2Zph344qeALz_IM4hCFAaODvBxRDAbYD9KWJ8sPbmz2Qkng_tviV096UUCygBU3tiBp_xuVwbOaTl9fEoq4~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,海淀区
c++高级软件工程师,成都,c,本科,3-5年,"[""C++"", ""\u96f7\u8fbe"", ""OpenGL"", ""\u67b6\u6784\u8bbe\u8ba1\u7ecf\u9a8c"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", """"]","[15000, 20000]",14薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34""]",HR,唐女士HR,0,立思方,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200908/c28e8dbf19b05b2bccee63e09d4298b0a65db27cf218277a9305799476701d9d_s.jpg?x-oss-process=image/resize,w_100,limit_0",电子/硬件开发,A轮,"[20, 99]",https://www.zhipin.com/job_detail/e76ee80c8b2d77c11HZ52d6-GFpT.html?lid=ai0zngFj8T1.search.14&securityId=_KhYeHYKbA7Pv-v1Ky8sCI_Jcchy9ZPOe2RH34Jk8Nr6tfd8be2yVI7uX3MIhJWUM4fAPHWvcd8sWYx39v8YD8kJ6yynb43SD8qgNb5YKsZF6SOljJzGeZc_7hevTeHpjTc9GZUt2SFugm_QO8sa3Q~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,武侯区
linux驱动开发工程师,温州,c,大专,5-10年,"[""C++"", ""C"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", ""\u9e3f\u8499\u7cfb\u7edf\u5f00\u53d1\u7ecf\u9a8c""]","[7000, 12000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229""]",HR,李女士HR,0,旭辉卓越,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190228/ec2f274653ec5b6696d9a834a5dffafc037c625c96fa9941292863ac2d470a99.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,天使轮,"[100, 499]",https://www.zhipin.com/job_detail/a3bcc414fc81a9a61HJ52NS9E1NV.html?lid=ai0zngFj8T1.search.15&securityId=fcE2EpgqoOBku-y1Ha6uY-dW1xMaS310BhNsOYsbv8v71URK_rLi1jGQdTE9lwLL3-ijag1aHb-f1yy2G9BOhjnF4Glh64-J6QkNwqYEeauFIN_1EjY9AleClbQGbsdu04_wtJfzd_olK-ygAGwDGQ~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,
客户端C++高级开发工程师 (MJ036019),北京,c,本科,3-5年,"[""C++"", ""MySQL"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c""]","[20000, 30000]",14薪,"[""\u5168\u52e4\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5065\u8eab\u623f\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u5546\u4e1a\u4fdd\u9669\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4e0d\u5b9a\u671f\u57f9\u8bad\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8d2d\u623f\u798f\u5229""]",招聘,周女士招聘,0,好未来,"https://img.bosszhipin.com/beijin/mcs/banner/55e497a3c749352df771d48a6ed5d279cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/db8a89071f4074781Hx_29W5F1FZ.html?lid=ai0zngFj8T1.search.16&securityId=vAkFpW7n4qyVe-g1YArmvXG_5t9vGVlBYt7gBNg5ksvYLxOzEJdSdoYAAzbsWY7mQFFaNdsCiL_pVFNpM1vwUrRaLGO9S2Tv-qS3JTkMgMCGDRmO2EfYVfaEo9oOKx5RF_khQAkW36vgWLxLoQ~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,昌平区
软件开发,珠海,c,本科,3-5年,"[""C++"", ""C#"", ""QT""]","[12000, 19000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u9910\u8865\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9""]",高级招聘,李女士高级招聘,0,中软国际,"https://img.bosszhipin.com/beijin/mcs/banner/5ceba8561d592ff6849e8a0525aacbfecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/5cda69bcf69366631Hx_3ty-GVFT.html?lid=ai0zngFj8T1.search.17&securityId=vFWDC5dM9j-7z-s1jrOMqOxJPNUPid4rIt-CZE1OmjRFv72ajtg1G5vsO4EzLMCSob4JCkznE6YJLq0p43d2rmoLCU2wwSt9yehPRL7Lt-3kyHeiC4jKihmDXO1Mv2OweY_4jWOt5fgZYkrluQ~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,香洲区
C＋＋开发工程师,重庆,c,本科,3-5年,"[""C++"", ""QT"", ""\u6570\u636e\u5e93\u5f00\u53d1\u7ecf\u9a8c"", ""\u684c\u9762\u5f00\u53d1\u7ecf\u9a8c"", ""\u822a\u5929\u4eff\u771f"", """"]","[7000, 12000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e74\u7ec8\u5956""]",技术,孙先生技术,0,北理工重庆创新中心,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200519/4a168e92328fc36c2e2b75602e78ff7deeec3aa47038d1e889df0fa86fcd1165_s.jpg?x-oss-process=image/resize,w_100,limit_0",其他行业,未融资,"[100, 499]",https://www.zhipin.com/job_detail/7c58d58cbd3a1fce1XZ42Ni1EVFZ.html?lid=ai0zngFj8T1.search.18&securityId=OjPX5sCaIfTJp-m1LqsBKGaXbBWmZL-urSkvkRMktsFTAECjJYYA1scbo2xSNK4shs-nNhCdtj-yXFLVQWuIncd9vQjdXSGHEiAOXas9-0M55rxLcR5WxRj_rHC9-0s_4v2OEl0K3Jt51hDy_psw0Q~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,
路径规划算法工程师（C++）,北京,c,本科,5-10年,"[""C++"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", ""\u8def\u5f84\u89c4\u5212"", ""\u98de\u63a7\u7b97\u6cd5""]","[30000, 45000]",0薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1""]",HR,刘女士HR,0,数字绿土,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190906/0d44382aa62052f04e1cb14618a7c31f860e745e36e2ae0f782791482bac5813_s.jpg?x-oss-process=image/resize,w_100,limit_0",专用设备,D轮及以上,"[500, 999]",https://www.zhipin.com/job_detail/1bb54c0443b7b3ab1HJ-3967EVVV.html?lid=ai0zngFj8T1.search.19&securityId=ei8cUUHISmJ3D-j1isQ372TWSs19NcdZgGkhW96QH6hX-MIoJ3cCGwiKamEKMt6hX1xRVdUBv6sI7bf-mBaWYWNby4ctuxunmDimu8LldZ4V67UXFUNzN6IsY8YHSyEcX5z9A-HLX5Jq_6TywxWwAA~~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,海淀区
C++软件高级工程师,深圳,c,本科,3-5年,"[""C++"", ""Linux"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c"", ""\u8f66\u8f7d"", ""OpenGL"", ""\u591a\u7ebf\u7a0b"", """", """", """"]","[20000, 35000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5305\u5403""]",人事主管,曾女士人事主管,0,众鸿科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160429/f58006f9ce3b1dc561fa28ff89e865824dc74f0916792a6e7a25d7aaa063288e.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/258566daaf3ae51d1n173N-5E1JR.html?lid=ai0zngFj8T1.search.20&securityId=a7PjMZ5urWFEp-e1VwSW7EXk6mhJbHF0aMw_t7ojL7Da-r3Fz_4kzqP9JXsTPDdI5kbvF-NukNtQL0kNaKcYQTXNym8qpmmnP3MuqRHeJ816M8RkOHaqOeQmd5DyxIvvTMP6WtV4aOdwQX87PqE~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,龙岗区
嵌入式软件开发工程师,广州,c,本科,1-3年,"[""C++"", ""C"", ""Boost"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c"", ""linux"", ""\u6761\u7801\u8bc6\u8bfb"", """", """"]","[8000, 13000]",0薪,"[""\u514d\u8d39\u5de5\u88c5\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e74\u7ec8\u5956\uff0c\u5de5\u9f84\u5956\uff0c\u751f\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5168\u52e4\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229""]",研发部bp,刘女士研发部bp,0,广州优库电子有限公司,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240110/7bf6f160950405e9963604888abe76dd7dd68817500b6a6051e2cb6a7e1549c94d310c9dbcb376e2.png.webp?x-oss-process=image/resize,w_100,limit_0",电子/硬件开发,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/42a82cf554b580711HV42Ni8ElVX.html?lid=ai0zngFj8T1.search.21&securityId=9JI4PBk5gpFXP-r1NikNInbK5tg-6wKZ31tCwFSAh8Qod-DRZPklze77Ep7KxZYQPj921Iu-SGWVkBxUJmceXdZ-zds9zfA3puWfg1JYto_HZcNWMwI~&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,增城区
机器视觉应用开发工程师（C++）,长沙,c,本科,1-3年,"[""windows MFC\u7f16\u7a0b"", ""windows\u7aef\u7684\u754c\u9762\u5f00\u53d1""]","[9000, 14000]",0薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u85aa\u916c\uff0c\u751f\u65e5\u798f\u5229\uff0c\u610f\u5916\u9669\uff0c\u5e74\u7ec8\u5956\uff0c\u5305\u4f4f\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u9910\u8865""]",HR,王女士HR,0,科创信息,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210726/08c59ff634c708456312f225888a678f7c2b02115fcf28ba21f92c00b5d655f6.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/05d6a3300c74f8231Xdy2Ni_GFJR.html?lid=ai0zngFj8T1.search.22&securityId=H48L65YUAdfAl-31JtNopMVU87egLwmMV1a-JKcxYuOLjV-aUtOZS-Y88fB30TSzcvpTREMJMBsa0yVRqRdl505DQbbasd7ZQzSBObM9mvpa5bfENZ7yLzuiK7NuC9Dz0daSrgJxS4xAfxHrBc_c&sessionId=,https://www.zhipin.com/gongsi/7ea63df4b59828351nd62ty_.html,岳麓区
